Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_LDS_BANK_CONFLICT,SQ_LDS_IDX_ACTIVE,SQ_WAVES,TCC_BUSY_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,Start_Timestamp,End_Timestamp
1563,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1564,29,23512.0,0.0,0.0,80.0,93932.0,1438024.0,87003.0,4912631001560053.0,4912631001567253.0
1564,1,30720,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1565,43,28018.0,0.0,23040.0,480.0,258428.0,1927968.0,976890.0,4912631001757494.0,4912631001767414.0
1565,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1566,52,24959.0,0.0,10240.0,320.0,98800.0,1615708.0,216062.0,4912631001954774.0,4912631001962934.0
1566,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1567,26,65526.0,0.0,983040.0,40960.0,982874.0,5871180.0,4499291.0,4912631002160055.0,4912631002194455.0
1567,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1568,28,53552.0,0.0,57344.0,128.0,693881.0,4560351.0,853882.0,4912631002365016.0,4912631002390296.0
1568,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1569,40,146427.0,0.0,229376.0,128.0,1973432.0,14157588.0,3254195.0,4912631002559737.0,4912631002640697.0
1569,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1570,36,32555.0,0.0,350.0,20.0,75854.0,1626524.0,72703.0,4912631002943259.0,4912631002956059.0
1570,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1571,40,156950.0,0.0,7168.0,4.0,275263.0,2179310.0,110244.0,4912631003146620.0,4912631003233020.0
1571,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1572,57,37784.0,0.0,1840.0,5.0,51244.0,1957283.0,25952.0,4912631003520061.0,4912631003535741.0
1572,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1573,42,39187.0,8.0,414.0,4.0,36432.0,653630.0,4745.0,4912631003717182.0,4912631003733822.0
1573,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1574,25,233652.0,0.0,1486848.0,5456.0,6382325.0,22816550.0,15283793.0,4912631003919103.0,4912631004055744.0
1574,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1575,18,156927.0,0.0,495616.0,176.0,2545167.0,15375129.0,4612126.0,4912631004305025.0,4912631004393025.0
1575,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1576,24,138571.0,0.0,946176.0,7936.0,3634207.0,13382606.0,10672366.0,4912631004707906.0,4912631004786787.0
1576,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1577,20,60149.0,0.0,0.0,20.0,214574.0,3390273.0,214335.0,4912631005097668.0,4912631005126628.0
1577,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1578,40,195417.0,0.0,315392.0,128.0,3103178.0,19290963.0,4552505.0,4912631005303589.0,4912631005413829.0
1578,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1579,36,33052.0,0.0,350.0,20.0,73379.0,1658803.0,75023.0,4912631005677991.0,4912631005690951.0
1579,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1580,40,140562.0,0.0,344064.0,192.0,2087286.0,13623535.0,4610270.0,4912631005878311.0,4912631005956232.0
1580,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1581,40,144571.0,0.0,64512.0,36.0,860888.0,14060153.0,893872.0,4912631006277513.0,4912631006356874.0
1581,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1582,33,28467.0,0.0,350.0,20.0,90031.0,1330917.0,35132.0,4912631006654955.0,4912631006665035.0
1582,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1583,28,33330.0,0.0,57344.0,512.0,397161.0,2433759.0,1079628.0,4912631006857196.0,4912631006870316.0
1583,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1584,29,23120.0,0.0,0.0,80.0,88833.0,1363092.0,87888.0,4912631007062957.0,4912631007069677.0
1584,1,30720,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1585,43,27855.0,0.0,23040.0,480.0,257565.0,1926733.0,1002125.0,4912631007264558.0,4912631007274638.0
1585,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1586,52,24574.0,0.0,10240.0,320.0,99501.0,1583962.0,215539.0,4912631007468398.0,4912631007476398.0
1586,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1587,26,65834.0,0.0,983040.0,40960.0,997920.0,5877537.0,4505662.0,4912631007668079.0,4912631007702479.0
1587,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1588,28,54260.0,0.0,57344.0,128.0,693141.0,4658254.0,871274.0,4912631007872720.0,4912631007898320.0
1588,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1589,40,144594.0,0.0,229376.0,128.0,1957534.0,14004708.0,3199376.0,4912631008079441.0,4912631008159281.0
1589,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1590,36,32920.0,0.0,350.0,20.0,79175.0,1653330.0,74530.0,4912631008462483.0,4912631008475283.0
1590,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1591,40,155372.0,0.0,7168.0,4.0,271348.0,2162553.0,108206.0,4912631008665524.0,4912631008751124.0
1591,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1592,57,38797.0,0.0,1840.0,5.0,51330.0,2027717.0,25613.0,4912631009064885.0,4912631009081205.0
1592,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1593,42,40416.0,8.0,414.0,4.0,38265.0,670582.0,4662.0,4912631009270806.0,4912631009288086.0
1593,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1594,25,228685.0,0.0,1486848.0,5456.0,6258394.0,22429826.0,15427373.0,4912631009474167.0,4912631009608248.0
1594,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1595,18,156074.0,0.0,495616.0,176.0,2542208.0,15267398.0,4609401.0,4912631009871609.0,4912631009958969.0
1595,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1596,24,140003.0,0.0,946176.0,7936.0,3670036.0,13476232.0,10652699.0,4912631010255931.0,4912631010335771.0
1596,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1597,20,62646.0,0.0,0.0,20.0,238221.0,3465621.0,219269.0,4912631010630812.0,4912631010661372.0
1597,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1598,40,195313.0,0.0,315392.0,128.0,3083821.0,19264612.0,4512077.0,4912631010835933.0,4912631010946174.0
1598,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1599,36,32563.0,0.0,350.0,20.0,74851.0,1632010.0,72848.0,4912631011228575.0,4912631011241215.0
1599,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1600,40,142991.0,0.0,344064.0,192.0,2098921.0,13908183.0,4740423.0,4912631011433696.0,4912631011513056.0
1600,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1601,40,146359.0,0.0,64512.0,36.0,851577.0,14219975.0,906615.0,4912631011814977.0,4912631011895458.0
1601,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1602,33,28261.0,0.0,350.0,20.0,83970.0,1346192.0,32583.0,4912631012204419.0,4912631012214499.0
1602,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1603,28,31983.0,0.0,57344.0,512.0,386986.0,2310064.0,1074043.0,4912631012417540.0,4912631012430020.0
1603,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1604,29,23289.0,0.0,0.0,80.0,90058.0,1403054.0,89800.0,4912631012623781.0,4912631012630981.0
1604,1,30720,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1605,43,28145.0,0.0,23040.0,480.0,244494.0,1899212.0,946844.0,4912631012829062.0,4912631012839142.0
1605,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1606,52,25221.0,0.0,10240.0,320.0,101456.0,1648520.0,216011.0,4912631013045703.0,4912631013054023.0
1606,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1607,26,66163.0,0.0,983040.0,40960.0,1010372.0,5897362.0,4538269.0,4912631013253704.0,4912631013288424.0
1607,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1608,28,54163.0,0.0,57344.0,128.0,698504.0,4642355.0,866408.0,4912631013465385.0,4912631013490985.0
1608,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1609,40,145510.0,0.0,229376.0,128.0,1943014.0,14085295.0,3186560.0,4912631013675145.0,4912631013755626.0
1609,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1610,36,32079.0,0.0,350.0,20.0,71793.0,1588369.0,69277.0,4912631014078987.0,4912631014091147.0
1610,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1611,40,155619.0,0.0,7168.0,4.0,275549.0,2166531.0,108864.0,4912631014285068.0,4912631014370829.0
1611,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1612,57,38731.0,0.0,1840.0,5.0,51148.0,2033671.0,25799.0,4912631014672270.0,4912631014688590.0
1612,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1613,42,39558.0,8.0,414.0,4.0,36906.0,661131.0,4626.0,4912631014877551.0,4912631014894351.0
1613,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1614,25,233710.0,0.0,1486848.0,5456.0,6421833.0,22931145.0,15508269.0,4912631015093392.0,4912631015230512.0
1614,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1615,18,156054.0,0.0,495616.0,176.0,2549252.0,15275380.0,4582903.0,4912631015492433.0,4912631015580114.0
1615,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1616,24,142316.0,0.0,946176.0,7936.0,3696686.0,13555675.0,10721848.0,4912631015878035.0,4912631015958995.0
1616,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1617,20,60196.0,0.0,0.0,20.0,215357.0,3359138.0,212579.0,4912631016277237.0,4912631016306357.0
1617,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1618,40,193478.0,0.0,315392.0,128.0,3131396.0,19146546.0,4454047.0,4912631016483638.0,4912631016593078.0
1618,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1619,36,32695.0,0.0,350.0,20.0,71741.0,1639485.0,73585.0,4912631016873719.0,4912631016886359.0
1619,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1620,40,141285.0,0.0,344064.0,192.0,2092035.0,13707736.0,4609490.0,4912631017090520.0,4912631017168761.0
1620,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1621,40,146346.0,0.0,64512.0,36.0,863498.0,14177504.0,908807.0,4912631017323641.0,4912631017403802.0
1621,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1622,33,27620.0,0.0,350.0,20.0,87330.0,1315187.0,33771.0,4912631017730043.0,4912631017739963.0
1622,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1623,28,31806.0,0.0,57344.0,512.0,393655.0,2317565.0,1068144.0,4912631017940444.0,4912631017952604.0
1623,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1624,29,22904.0,0.0,0.0,80.0,91297.0,1375975.0,86458.0,4912631018156285.0,4912631018163325.0
1624,1,30720,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1625,43,27379.0,0.0,23040.0,480.0,256147.0,1857651.0,958095.0,4912631018373406.0,4912631018383006.0
1625,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1626,52,24214.0,0.0,10240.0,320.0,96695.0,1569740.0,205062.0,4912631018585407.0,4912631018593247.0
1626,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1627,26,66624.0,0.0,983040.0,40960.0,1007182.0,5909868.0,4528891.0,4912631018801088.0,4912631018835648.0
1627,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1628,28,54106.0,0.0,57344.0,128.0,784708.0,4596543.0,849704.0,4912631019009089.0,4912631019034689.0
1628,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1629,40,144747.0,0.0,229376.0,128.0,1987766.0,14025703.0,3206913.0,4912631019225570.0,4912631019305570.0
1629,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1630,36,33460.0,0.0,350.0,20.0,75322.0,1691693.0,73598.0,4912631019631971.0,4912631019645252.0
1630,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1631,40,155611.0,0.0,7168.0,4.0,272501.0,2166271.0,108580.0,4912631019839492.0,4912631019925093.0
1631,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1632,57,37778.0,0.0,1840.0,5.0,51844.0,1969347.0,26549.0,4912631020254758.0,4912631020270598.0
1632,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1633,42,40095.0,18.0,424.0,4.0,37270.0,668268.0,4859.0,4912631020471238.0,4912631020488358.0
1633,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1634,25,231880.0,0.0,1486848.0,5456.0,6385015.0,22777836.0,15407782.0,4912631020685639.0,4912631020821319.0
1634,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1635,18,156133.0,0.0,495616.0,176.0,2529261.0,15263563.0,4562091.0,4912631021093000.0,4912631021180521.0
1635,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1636,24,140880.0,0.0,946176.0,7936.0,3665559.0,13555701.0,10684867.0,4912631021490602.0,4912631021571082.0
1636,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1637,20,63467.0,0.0,0.0,20.0,234946.0,3587002.0,229564.0,4912631021908364.0,4912631021939404.0
1637,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1638,40,194115.0,0.0,315392.0,128.0,3122029.0,19155581.0,4475900.0,4912631022129325.0,4912631022239085.0
1638,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1639,36,33156.0,0.0,350.0,20.0,72257.0,1666382.0,73126.0,4912631022545967.0,4912631022558927.0
1639,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1640,40,141034.0,0.0,344064.0,192.0,2045567.0,13607870.0,4618070.0,4912631022757328.0,4912631022834928.0
1640,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1641,40,145632.0,0.0,64512.0,36.0,848837.0,14186058.0,910856.0,4912631022994609.0,4912631023074609.0
1641,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1642,33,28849.0,0.0,350.0,20.0,83905.0,1391263.0,36925.0,4912631023403730.0,4912631023414291.0
1642,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1643,28,31650.0,0.0,57344.0,512.0,380469.0,2295517.0,1054150.0,4912631023616371.0,4912631023628531.0
1643,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1644,29,23137.0,0.0,0.0,80.0,92005.0,1385309.0,88804.0,4912631023845972.0,4912631023852852.0
1644,1,30720,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1645,43,29248.0,0.0,23040.0,480.0,253053.0,1968372.0,982209.0,4912631024066933.0,4912631024077333.0
1645,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1646,52,24529.0,0.0,10240.0,320.0,102450.0,1595415.0,226977.0,4912631024282774.0,4912631024290614.0
1646,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1647,26,65874.0,0.0,983040.0,40960.0,999624.0,5865447.0,4497402.0,4912631024497815.0,4912631024532215.0
1647,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1648,28,53660.0,0.0,57344.0,128.0,760191.0,4586936.0,847458.0,4912631024709336.0,4912631024734616.0
1648,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1649,40,144883.0,0.0,229376.0,128.0,1969144.0,14020750.0,3219378.0,4912631024938777.0,4912631025018778.0
1649,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1650,36,33798.0,0.0,350.0,20.0,76675.0,1704667.0,78346.0,4912631025346779.0,4912631025360059.0
1650,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1651,40,156192.0,0.0,7168.0,4.0,277195.0,2175007.0,109689.0,4912631025559100.0,4912631025645340.0
1651,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1652,57,38065.0,0.0,1840.0,5.0,50938.0,1980683.0,26232.0,4912631025975582.0,4912631025991422.0
1652,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1653,42,39827.0,8.0,414.0,4.0,37640.0,661534.0,4890.0,4912631026195423.0,4912631026212383.0
1653,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1654,25,232967.0,0.0,1486848.0,5456.0,6396008.0,22731361.0,15578931.0,4912631026410304.0,4912631026546944.0
1654,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1655,18,156519.0,0.0,495616.0,176.0,2529952.0,15310129.0,4547564.0,4912631026816385.0,4912631026904066.0
1655,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1656,24,141067.0,0.0,946176.0,7936.0,3651993.0,13404966.0,10642095.0,4912631027225987.0,4912631027306148.0
1656,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1657,20,63758.0,0.0,0.0,20.0,220529.0,3559182.0,227412.0,4912631027632229.0,4912631027663269.0
1657,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1658,40,193929.0,0.0,315392.0,128.0,3094018.0,19153956.0,4460073.0,4912631027846310.0,4912631027955910.0
1658,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1659,36,32494.0,0.0,350.0,20.0,74198.0,1633752.0,73708.0,4912631028272712.0,4912631028285352.0
1659,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1660,40,142521.0,0.0,344064.0,192.0,2095574.0,13846849.0,4648944.0,4912631028488233.0,4912631028567113.0
1660,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1661,40,145446.0,0.0,64512.0,36.0,848467.0,14167429.0,899797.0,4912631028730794.0,4912631028810794.0
1661,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1662,33,28714.0,0.0,350.0,20.0,87740.0,1374064.0,33285.0,4912631029144396.0,4912631029154796.0
1662,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1663,28,32674.0,0.0,57344.0,512.0,388093.0,2427246.0,1079193.0,4912631029360076.0,4912631029373037.0
1663,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1664,29,23438.0,0.0,0.0,80.0,91477.0,1412375.0,85775.0,4912631029579117.0,4912631029586317.0
1664,1,30720,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1665,43,27336.0,0.0,23040.0,480.0,230961.0,1874551.0,916877.0,4912631029798158.0,4912631029807918.0
1665,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1666,52,24845.0,0.0,10240.0,320.0,100567.0,1637834.0,216485.0,4912631030021359.0,4912631030029519.0
1666,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1667,26,65942.0,0.0,983040.0,40960.0,1003768.0,5902237.0,4539261.0,4912631030250800.0,4912631030285361.0
1667,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1668,28,54312.0,0.0,57344.0,128.0,748074.0,4603290.0,852342.0,4912631030468241.0,4912631030494001.0
1668,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1669,40,145775.0,0.0,229376.0,128.0,1979707.0,14127246.0,3222282.0,4912631030683762.0,4912631030764243.0
1669,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1670,36,33623.0,0.0,350.0,20.0,73615.0,1707241.0,78671.0,4912631030926963.0,4912631030940243.0
