Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_ACTIVE_INST_FLAT,SQ_ACTIVE_INST_MISC,SQ_ACTIVE_INST_VALU,SQ_ACTIVE_INST_VMEM,SQ_THREAD_CYCLES_VALU,SQ_WAVES,Start_Timestamp,End_Timestamp
2276,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2277,33,32467.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535291855896.0,4912535291868216.0
2277,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2278,21,141750.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535291959576.0,4912535292038137.0
2278,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2279,21,142657.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535292153177.0,4912535292231417.0
2279,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2280,39,29107.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535292337018.0,4912535292347418.0
2280,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2281,30,32464.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535292521979.0,4912535292534299.0
2281,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2282,40,25041.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535292623099.0,4912535292630939.0
2282,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2283,41,29085.0,10640.0,7840.0,119280.0,0.0,7140000.0,560.0,4912535292724540.0,4912535292734780.0
2283,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2284,51,26347.0,400.0,13360.0,12560.0,0.0,386480.0,320.0,4912535292826620.0,4912535292835260.0
2284,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2285,23,66934.0,122880.0,204800.0,4669440.0,0.0,183828480.0,40960.0,4912535292928220.0,4912535292963101.0
2285,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2286,30,53950.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535293035421.0,4912535293060861.0
2286,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2287,21,145881.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535293136701.0,4912535293216862.0
2287,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2288,33,33216.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535293317822.0,4912535293330622.0
2288,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2289,21,158118.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535293417023.0,4912535293504223.0
2289,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2290,57,38854.0,130.0,600.0,2005.0,0.0,95325.0,5.0,4912535293595423.0,4912535293611424.0
2290,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2291,17,39261.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535293694944.0,4912535293711584.0
2291,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2292,36,230643.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535293794464.0,4912535293929505.0
2292,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2293,19,159861.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535294055106.0,4912535294144546.0
2293,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2294,26,142111.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535294231746.0,4912535294312227.0
2294,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2295,28,62879.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535294408867.0,4912535294439267.0
2295,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2296,21,192917.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535294508388.0,4912535294616708.0
2296,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2297,33,32978.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535294684388.0,4912535294697188.0
2297,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2298,21,141571.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535294781509.0,4912535294859429.0
2298,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2299,21,143473.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535294954630.0,4912535295033350.0
2299,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2300,39,29032.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535295134950.0,4912535295145030.0
2300,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2301,30,32945.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535295229191.0,4912535295241991.0
2301,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2302,40,23495.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535295326151.0,4912535295333191.0
2302,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2303,41,29699.0,10640.0,7840.0,119280.0,0.0,7140000.0,560.0,4912535295423752.0,4912535295434312.0
2303,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2304,51,26142.0,400.0,13360.0,12560.0,0.0,386480.0,320.0,4912535295595912.0,4912535295604392.0
2304,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2305,23,66805.0,122880.0,204800.0,4669440.0,0.0,183828480.0,40960.0,4912535295690473.0,4912535295725513.0
2305,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2306,30,54561.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535295786313.0,4912535295812233.0
2306,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2307,21,143564.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535295880874.0,4912535295959914.0
2307,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2308,33,32634.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535296058954.0,4912535296071275.0
2308,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2309,21,156901.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535296152395.0,4912535296238955.0
2309,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2310,57,39092.0,130.0,600.0,2005.0,0.0,95360.0,5.0,4912535296319756.0,4912535296335756.0
2310,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2311,17,40592.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535296413356.0,4912535296430476.0
2311,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2312,36,233250.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535296507916.0,4912535296644397.0
2312,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2313,19,159531.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535296746478.0,4912535296835758.0
2313,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2314,26,141905.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535296914958.0,4912535296995279.0
2314,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2315,28,61129.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535297085839.0,4912535297115279.0
2315,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2316,21,193138.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535297179120.0,4912535297287920.0
2316,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2317,33,32460.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535297490321.0,4912535297502641.0
2317,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2318,21,144212.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535297582161.0,4912535297661522.0
2318,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2319,21,145421.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535297748082.0,4912535297827762.0
2319,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2320,39,27839.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535297913363.0,4912535297922963.0
2320,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2321,30,32307.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535298005683.0,4912535298018003.0
2321,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2322,40,24125.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535298175604.0,4912535298182644.0
2322,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2323,41,28762.0,10640.0,7840.0,119280.0,0.0,7140000.0,560.0,4912535298265204.0,4912535298275284.0
2323,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2324,51,28474.0,400.0,13360.0,12560.0,0.0,386480.0,320.0,4912535298354165.0,4912535298364245.0
2324,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2325,23,66787.0,122880.0,204800.0,4669440.0,0.0,183828480.0,40960.0,4912535298443765.0,4912535298478645.0
2325,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2326,30,55472.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535298677046.0,4912535298703286.0
2326,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2327,21,146740.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535298767287.0,4912535298848087.0
2327,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2328,33,31825.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535298927127.0,4912535298939287.0
2328,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2329,21,157971.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535299022808.0,4912535299109688.0
2329,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2330,57,39285.0,130.0,600.0,2005.0,0.0,95385.0,5.0,4912535299181688.0,4912535299197849.0
2330,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2331,17,40154.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535299271129.0,4912535299287929.0
2331,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2332,36,232607.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535299361209.0,4912535299497370.0
2332,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2333,19,155443.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535299586330.0,4912535299673371.0
2333,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2334,26,139916.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535299744091.0,4912535299823131.0
2334,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2335,28,61988.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535299900892.0,4912535299930812.0
2335,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2336,21,192925.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535300063132.0,4912535300172253.0
2336,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2337,33,32470.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535300286653.0,4912535300298813.0
2337,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2338,21,142343.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535300373854.0,4912535300452574.0
2338,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2339,21,146725.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535300535135.0,4912535300615615.0
2339,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2340,39,28551.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535300761856.0,4912535300771936.0
2340,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2341,30,32209.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535300849376.0,4912535300861856.0
2341,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2342,40,24114.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535300936416.0,4912535300943936.0
2342,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2343,41,27985.0,10640.0,7840.0,119280.0,0.0,7140000.0,560.0,4912535301031457.0,4912535301041217.0
2343,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2344,51,26432.0,400.0,13360.0,12560.0,0.0,386480.0,320.0,4912535301116417.0,4912535301125217.0
2344,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2345,23,67079.0,122880.0,204800.0,4669440.0,0.0,183828480.0,40960.0,4912535301268898.0,4912535301303778.0
2345,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2346,30,55229.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535301418498.0,4912535301444579.0
2346,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2347,21,145568.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535301568739.0,4912535301649059.0
2347,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2348,33,33639.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535301720740.0,4912535301733540.0
2348,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2349,21,156750.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535301806500.0,4912535301892421.0
2349,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2350,57,38917.0,130.0,600.0,2005.0,0.0,95335.0,5.0,4912535301954981.0,4912535301971301.0
2350,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2351,17,39728.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535302045861.0,4912535302062501.0
2351,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2352,36,232726.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535302130982.0,4912535302266982.0
2352,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2353,19,157207.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535302343463.0,4912535302431623.0
2353,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2354,26,140803.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535302618344.0,4912535302698024.0
2354,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2355,28,61658.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535302765064.0,4912535302794505.0
2355,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2356,21,196003.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535302911625.0,4912535303022186.0
2356,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2357,33,34054.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535303126186.0,4912535303138826.0
2357,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2358,21,141431.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535303208586.0,4912535303286507.0
2358,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2359,21,147201.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535303417867.0,4912535303498508.0
2359,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2360,39,27777.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535303561388.0,4912535303571468.0
2360,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2361,30,32987.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535303643788.0,4912535303656428.0
2361,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2362,40,24565.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535303724749.0,4912535303732429.0
2362,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2363,41,29173.0,10640.0,7840.0,119280.0,0.0,7140000.0,560.0,4912535303868749.0,4912535303878989.0
2363,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2364,51,25625.0,400.0,13360.0,12560.0,0.0,386480.0,320.0,4912535303948430.0,4912535303956590.0
2364,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2365,23,66573.0,122880.0,204800.0,4669440.0,0.0,183828480.0,40960.0,4912535304035150.0,4912535304070030.0
2365,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2366,30,54729.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535304238511.0,4912535304264591.0
2366,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2367,21,147057.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535304440272.0,4912535304521712.0
2367,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2368,33,32526.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535304701393.0,4912535304713553.0
2368,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2369,21,159318.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535304780273.0,4912535304868114.0
2369,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2370,57,38896.0,130.0,600.0,2005.0,0.0,95320.0,5.0,4912535304979474.0,4912535304995474.0
2370,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2371,17,40557.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535305065075.0,4912535305081875.0
2371,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2372,36,232148.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535305141555.0,4912535305277556.0
2372,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2373,19,158397.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535305335956.0,4912535305424436.0
2373,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2374,26,139749.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535305531157.0,4912535305610357.0
2374,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2375,28,63180.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535305786998.0,4912535305817398.0
2375,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2376,21,196247.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535305982039.0,4912535306092599.0
2376,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2377,33,32228.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535306179160.0,4912535306191160.0
2377,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2378,21,142779.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535306257080.0,4912535306335960.0
2378,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2379,21,147457.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535306507641.0,4912535306588602.0
2379,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2380,39,29983.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535306757242.0,4912535306768122.0
2380,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2381,30,32295.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535306833563.0,4912535306846043.0
2381,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2382,40,23953.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535306912283.0,4912535306919643.0
2382,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2383,41,29274.0,10640.0,7840.0,119280.0,0.0,7140000.0,560.0,4912535306986363.0,4912535306996923.0
2383,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2384,51,25548.0,400.0,13360.0,12560.0,0.0,386480.0,320.0,4912535307068924.0,4912535307077244.0
